geneID	C4_con3
ENSG00000011600	0
ENSG00000011638	553
ENSG00000011677	22
ENSG00000012048	287
ENSG00000012061	843
ENSG00000012124	0
ENSG00000012171	532
ENSG00000012174	720
ENSG00000012211	69
ENSG00000012223	0
ENSG00000012232	1654
ENSG00000012504	0
ENSG00000012660	3373
ENSG00000012779	1
ENSG00000012817	1754
ENSG00000012822	2694
ENSG00000012963	598
ENSG00000012983	2651
ENSG00000013016	713
ENSG00000013275	1409
ENSG00000013288	1757
ENSG00000013293	83
ENSG00000013297	222
ENSG00000013306	1177
ENSG00000013364	820
ENSG00000013374	1093
ENSG00000013375	2597
ENSG00000013392	344
ENSG00000013441	1938
ENSG00000013503	361
ENSG00000013523	546
ENSG00000013561	686
ENSG00000013563	129
ENSG00000013573	710
ENSG00000013583	592
ENSG00000013588	245
ENSG00000013619	437
ENSG00000013725	5
ENSG00000013810	683
ENSG00000014123	901
ENSG00000014138	377
ENSG00000014164	407
ENSG00000014216	1845
ENSG00000014257	10
ENSG00000014641	1832
ENSG00000014824	1516
ENSG00000014914	992
ENSG00000014919	640
ENSG00000015133	355
ENSG00000015153	322
ENSG00000015171	2080
ENSG00000015285	10
ENSG00000015413	0
ENSG00000015475	230
ENSG00000015479	8101
ENSG00000015520	4
ENSG00000015532	1104
ENSG00000015568	151
ENSG00000015592	6
ENSG00000015676	2147
ENSG00000016082	1
ENSG00000016391	56
ENSG00000016402	0
ENSG00000016490	0
ENSG00000016602	0
ENSG00000016864	1891
ENSG00000017260	2964
ENSG00000017373	182
ENSG00000017427	1080
ENSG00000017483	3
ENSG00000017621	21
ENSG00000017797	1530
ENSG00000018189	1815
ENSG00000018236	1371
ENSG00000018280	3
ENSG00000018408	2627
ENSG00000018510	1024
ENSG00000018610	244
ENSG00000018625	108
ENSG00000018699	621
ENSG00000018869	91
ENSG00000019102	2
ENSG00000019144	2596
ENSG00000019169	0
ENSG00000019186	1
ENSG00000019485	249
ENSG00000019505	155
ENSG00000019549	2699
ENSG00000019582	6
ENSG00000019991	1129
ENSG00000019995	1335
ENSG00000020129	1137
ENSG00000020181	4688
ENSG00000020256	632
ENSG00000020426	239
ENSG00000020577	2538
ENSG00000020633	0
ENSG00000020922	367
ENSG00000021300	11
ENSG00000021355	64
ENSG00000021461	2
ENSG00000021488	12
ENSG00000021574	686
ENSG00000021645	514
ENSG00000021762	820
ENSG00000021776	1173
ENSG00000021826	391
ENSG00000021852	0
ENSG00000022267	9565
ENSG00000022277	862
ENSG00000022355	0
ENSG00000022556	201
ENSG00000022567	230
ENSG00000022840	3000
ENSG00000022976	331
ENSG00000023041	723
ENSG00000023171	174
ENSG00000023191	1992
ENSG00000023228	2158
ENSG00000023287	1639
ENSG00000023318	1565
ENSG00000023330	797
ENSG00000023445	23
ENSG00000023516	1926
ENSG00000023572	93
ENSG00000023608	150
ENSG00000023697	401
ENSG00000023734	3598
ENSG00000023839	13
ENSG00000023892	168
ENSG00000023902	1210
ENSG00000023909	232
ENSG00000024048	1330
ENSG00000024422	5384
ENSG00000024526	258
ENSG00000024862	127
ENSG00000025039	101
ENSG00000025156	456
ENSG00000025293	1258
ENSG00000025423	32
ENSG00000025434	169
ENSG00000025708	19
ENSG00000025770	664
ENSG00000025772	587
ENSG00000025796	2710
ENSG00000025800	1828
ENSG00000026025	19920
ENSG00000026036	114
ENSG00000026103	682
ENSG00000026297	65
ENSG00000026508	3710
ENSG00000026559	90
ENSG00000026652	964
ENSG00000026751	0
ENSG00000026950	671
ENSG00000027001	121
ENSG00000027075	34
ENSG00000027644	32
ENSG00000027697	890
ENSG00000027847	612
ENSG00000027869	5
ENSG00000028116	159
ENSG00000028137	131
ENSG00000028203	1300
ENSG00000028277	238
ENSG00000028310	824
ENSG00000028528	2580
ENSG00000028839	282
ENSG00000029153	124
ENSG00000029363	4332
ENSG00000029364	1744
ENSG00000029534	429
ENSG00000029559	0
ENSG00000029639	85
ENSG00000029725	1785
ENSG00000029993	563
ENSG00000030066	1371
ENSG00000030110	439
ENSG00000030304	14
ENSG00000030419	139
ENSG00000030582	4573
ENSG00000031003	1077
ENSG00000031081	1714
ENSG00000031544	10
ENSG00000031691	103
ENSG00000031698	3558
ENSG00000031823	1249
ENSG00000032219	711
ENSG00000032389	216
ENSG00000032444	628
ENSG00000032742	331
ENSG00000033011	288
ENSG00000033030	713
ENSG00000033050	1375
ENSG00000033100	2655
ENSG00000033122	434
ENSG00000033170	482
ENSG00000033178	1556
ENSG00000033327	917
ENSG00000033627	1308
ENSG00000033800	758
ENSG00000033867	1382
ENSG00000034053	689
ENSG00000034063	353
ENSG00000034152	284
ENSG00000034239	8
ENSG00000034510	13369
ENSG00000034533	141
ENSG00000034677	1075
ENSG00000034693	233
ENSG00000034713	1113
ENSG00000034971	2
ENSG00000035115	728
ENSG00000035141	469
ENSG00000035403	19946
ENSG00000035499	80
ENSG00000035664	108
ENSG00000035681	738
ENSG00000035687	890
ENSG00000035720	0
ENSG00000035862	10696
ENSG00000035928	1486
ENSG00000036054	1205
ENSG00000036257	2026
ENSG00000036448	30
ENSG00000036473	0
ENSG00000036530	97
ENSG00000036549	909
ENSG00000036565	0
ENSG00000036672	42
ENSG00000036828	0
ENSG00000037042	546
ENSG00000037241	136
ENSG00000037280	48
ENSG00000037474	1576
ENSG00000037637	798
ENSG00000037749	1407
ENSG00000037757	202
ENSG00000037897	203
ENSG00000037965	108
ENSG00000038002	115
ENSG00000038210	411
ENSG00000038219	2375
ENSG00000038274	684
ENSG00000038295	692
ENSG00000038358	1430
ENSG00000038382	9300
ENSG00000038427	37745
ENSG00000038532	1081
ENSG00000038945	8
ENSG00000039068	4
ENSG00000039123	1252
ENSG00000039139	4
ENSG00000039319	2135
ENSG00000039523	1043
ENSG00000039537	0
ENSG00000039560	9288
ENSG00000039600	0
ENSG00000039650	575
ENSG00000039987	3
ENSG00000040199	733
ENSG00000040275	535
ENSG00000040341	559
ENSG00000040487	428
ENSG00000040531	381
ENSG00000040608	115
ENSG00000040633	1219
ENSG00000040731	335
ENSG00000040933	1200
ENSG00000041353	103
ENSG00000041357	1598
ENSG00000041515	28
ENSG00000041802	734
ENSG00000041880	124
ENSG00000041982	50867
ENSG00000041988	220
ENSG00000042062	376
ENSG00000042088	261
ENSG00000042286	159
ENSG00000042304	0
ENSG00000042317	188
ENSG00000042429	712
ENSG00000042445	724
ENSG00000042493	191
ENSG00000042753	1139
ENSG00000042781	11
ENSG00000042813	1
ENSG00000042832	212
ENSG00000042980	2
ENSG00000043039	109
ENSG00000043093	686
ENSG00000043143	117
ENSG00000043355	108
ENSG00000043462	2
ENSG00000043514	406
ENSG00000043591	9
ENSG00000044012	0
ENSG00000044090	2763
ENSG00000044115	10099
ENSG00000044446	474
ENSG00000044459	421
ENSG00000044524	3460
ENSG00000044574	25115
ENSG00000046604	928
ENSG00000046647	207
ENSG00000046651	534
ENSG00000046653	323
ENSG00000046774	0
ENSG00000046889	481
ENSG00000047056	795
ENSG00000047188	1155
ENSG00000047230	444
ENSG00000047249	786
ENSG00000047315	2915
ENSG00000047346	689
ENSG00000047365	109
ENSG00000047410	4462
ENSG00000047457	1
ENSG00000047578	573
ENSG00000047579	233
ENSG00000047597	16
ENSG00000047617	22
ENSG00000047621	676
ENSG00000047634	358
ENSG00000047644	1757
ENSG00000047648	541
ENSG00000047662	70
ENSG00000047849	10555
ENSG00000047932	1496
ENSG00000047936	12
ENSG00000048028	742
ENSG00000048052	701
ENSG00000048140	763
ENSG00000048162	224
ENSG00000048342	752
ENSG00000048392	949
ENSG00000048405	320
ENSG00000048462	0
ENSG00000048471	521
ENSG00000048540	210
ENSG00000048544	536
ENSG00000048545	4
ENSG00000048649	2185
ENSG00000048707	1584
ENSG00000048740	1649
ENSG00000048828	2149
ENSG00000048991	998
ENSG00000049089	204
ENSG00000049130	2672
ENSG00000049167	221
ENSG00000049192	262
ENSG00000049239	3158
ENSG00000049245	1565
ENSG00000049246	202
ENSG00000049247	0
ENSG00000049249	1
ENSG00000049283	7
ENSG00000049319	0
ENSG00000049323	12928
ENSG00000049449	6130
ENSG00000049540	7100
ENSG00000049541	275
ENSG00000049618	1946
ENSG00000049656	1576
ENSG00000049759	1395
ENSG00000049768	1
ENSG00000049769	118
ENSG00000049860	1322
ENSG00000049883	108
ENSG00000050030	14
ENSG00000050130	742
ENSG00000050165	3954
ENSG00000050327	56
ENSG00000050344	301
ENSG00000050393	490
ENSG00000050405	5220
ENSG00000050426	541
ENSG00000050438	111
ENSG00000050555	116
ENSG00000050628	19
ENSG00000050730	78
ENSG00000050748	888
ENSG00000050767	50
ENSG00000050820	2418
ENSG00000051009	675
ENSG00000051108	1805
ENSG00000051128	340
ENSG00000051180	106
ENSG00000051341	200
ENSG00000051382	233
ENSG00000051523	161
ENSG00000051596	199
ENSG00000051620	446
ENSG00000051825	392
ENSG00000052126	1264
ENSG00000052344	0
ENSG00000052723	1464
ENSG00000052749	660
ENSG00000052795	926
ENSG00000052802	3620
ENSG00000052841	2693
ENSG00000052850	441
ENSG00000053108	81
ENSG00000053254	2597
ENSG00000053328	5
ENSG00000053371	478
ENSG00000053372	530
ENSG00000053438	26
ENSG00000053501	297
ENSG00000053524	11
ENSG00000053702	92
ENSG00000053747	145
ENSG00000053770	618
ENSG00000053900	494
ENSG00000053918	19
ENSG00000054116	1026
ENSG00000054118	3500
ENSG00000054148	1352
ENSG00000054179	4
ENSG00000054219	4
ENSG00000054267	1493
ENSG00000054277	119
ENSG00000054282	635
ENSG00000054356	20
ENSG00000054392	436
ENSG00000054523	3092
ENSG00000054598	1379
ENSG00000054611	364
ENSG00000054654	1047
ENSG00000054690	59
ENSG00000054793	2183
ENSG00000054796	0
ENSG00000054803	0
ENSG00000054938	2
ENSG00000054965	2460
ENSG00000054967	68
ENSG00000054983	866
ENSG00000055044	982
ENSG00000055070	1894
ENSG00000055118	85
ENSG00000055130	1472
ENSG00000055147	575
ENSG00000055163	1310
ENSG00000055208	2203
ENSG00000055211	845
ENSG00000055332	1811
ENSG00000055483	1044
ENSG00000055609	2344
ENSG00000055732	79
ENSG00000055813	57
ENSG00000055917	2440
ENSG00000055950	495
ENSG00000055955	5
ENSG00000055957	0
ENSG00000056050	396
ENSG00000056097	2983
ENSG00000056277	287
ENSG00000056291	6
ENSG00000056487	123
ENSG00000056558	181
ENSG00000056586	2178
ENSG00000056661	967
ENSG00000056736	100
ENSG00000056972	228
ENSG00000056998	371
ENSG00000057019	3608
ENSG00000057149	0
ENSG00000057252	773
ENSG00000057294	98
ENSG00000057468	23
ENSG00000057593	3
ENSG00000057608	5596
ENSG00000057657	8
ENSG00000057663	556
ENSG00000057704	96
ENSG00000057757	622
ENSG00000057935	938
ENSG00000058056	734
ENSG00000058063	3930
ENSG00000058085	616
ENSG00000058091	2542
ENSG00000058262	11232
ENSG00000058272	2547
ENSG00000058335	1
ENSG00000058404	37
ENSG00000058453	951
ENSG00000058600	643
ENSG00000058668	3400
ENSG00000058673	4413
ENSG00000058729	587
ENSG00000058799	429
ENSG00000058804	449
ENSG00000058866	2
ENSG00000059122	1072
ENSG00000059145	480
ENSG00000059377	15
ENSG00000059378	77
ENSG00000059573	3628
ENSG00000059588	921
ENSG00000059691	254
ENSG00000059728	449
ENSG00000059758	828
ENSG00000059769	382
ENSG00000059804	1127
ENSG00000059915	142
ENSG00000060069	445
ENSG00000060138	2750
ENSG00000060140	0
ENSG00000060237	17505
ENSG00000060339	2162
ENSG00000060491	867
ENSG00000060558	0
ENSG00000060566	0
ENSG00000060642	120
ENSG00000060656	601
ENSG00000060688	545
ENSG00000060709	308
ENSG00000060718	25869
ENSG00000060749	1778
ENSG00000060762	308
ENSG00000060971	454
ENSG00000060982	5810
ENSG00000061273	3658
ENSG00000061337	484
ENSG00000061455	492
ENSG00000061492	0
ENSG00000061656	35
ENSG00000061676	4169
ENSG00000061794	827
ENSG00000061918	321
ENSG00000061936	1308
ENSG00000061938	1208
ENSG00000061987	2310
ENSG00000062038	256
ENSG00000062096	0
ENSG00000062194	2124
ENSG00000062282	42
ENSG00000062370	130
ENSG00000062485	2438
ENSG00000062524	11
ENSG00000062582	2
ENSG00000062598	2011
ENSG00000062650	1191
ENSG00000062716	4092
ENSG00000062725	1888
ENSG00000062822	379
ENSG00000063015	24
ENSG00000063046	4849
ENSG00000063127	494
ENSG00000063169	415
ENSG00000063176	292
ENSG00000063177	5926
ENSG00000063180	512
ENSG00000063241	327
ENSG00000063244	2897
ENSG00000063245	1980
ENSG00000063322	676
ENSG00000063438	73
ENSG00000063515	0
ENSG00000063587	961
ENSG00000063601	609
ENSG00000063660	1071
ENSG00000063761	178
ENSG00000063854	353
ENSG00000063978	1491
ENSG00000064012	318
ENSG00000064042	5469
ENSG00000064102	615
ENSG00000064115	1106
ENSG00000064195	2
ENSG00000064199	12
ENSG00000064201	15
ENSG00000064205	0
ENSG00000064218	0
ENSG00000064225	163
ENSG00000064270	14
ENSG00000064300	114
ENSG00000064309	1921
ENSG00000064313	866
ENSG00000064393	1918
ENSG00000064419	1441
ENSG00000064489	2
ENSG00000064490	493
ENSG00000064545	332
ENSG00000064547	360
ENSG00000064601	2320
ENSG00000064607	2935
ENSG00000064651	806
ENSG00000064652	372
ENSG00000064655	324
ENSG00000064666	6038
ENSG00000064687	287
ENSG00000064692	1975
ENSG00000064703	506
ENSG00000064726	1853
ENSG00000064763	1442
ENSG00000064787	2
ENSG00000064835	1
ENSG00000064886	0
ENSG00000064932	913
ENSG00000064933	514
ENSG00000064961	841
ENSG00000064989	614
ENSG00000064995	450
ENSG00000064999	1204
ENSG00000065000	4503
ENSG00000065029	633
ENSG00000065054	714
ENSG00000065057	93
ENSG00000065060	755
ENSG00000065135	2571
ENSG00000065150	4433
ENSG00000065154	1967
ENSG00000065183	864
ENSG00000065243	1644
ENSG00000065268	545
ENSG00000065308	3381
ENSG00000065320	368
ENSG00000065325	4
ENSG00000065328	244
ENSG00000065357	1349
ENSG00000065361	16
ENSG00000065371	0
ENSG00000065413	810
ENSG00000065427	1961
ENSG00000065457	522
ENSG00000065485	1458
ENSG00000065491	457
ENSG00000065518	621
ENSG00000065526	1735
ENSG00000065534	1082
ENSG00000065548	1295
ENSG00000065559	1138
ENSG00000065600	399
ENSG00000065609	41
ENSG00000065613	1379
ENSG00000065615	215
ENSG00000065618	3
ENSG00000065621	10
ENSG00000065665	352
ENSG00000065675	72
ENSG00000065717	583
ENSG00000065802	1311
ENSG00000065809	955
ENSG00000065833	543
ENSG00000065882	1256
ENSG00000065883	1651
ENSG00000065911	1625
ENSG00000065923	111
ENSG00000065970	858
ENSG00000065978	5198
ENSG00000065989	102
ENSG00000066027	294
ENSG00000066032	19
ENSG00000066044	1973
ENSG00000066056	26
ENSG00000066084	1786
ENSG00000066117	1509
ENSG00000066135	1555
ENSG00000066136	847
ENSG00000066185	0
ENSG00000066230	19
ENSG00000066248	7
ENSG00000066279	756
ENSG00000066294	0
ENSG00000066322	1113
ENSG00000066336	0
ENSG00000066379	129
ENSG00000066382	340
ENSG00000066405	66
ENSG00000066422	922
ENSG00000066427	344
ENSG00000066455	1426
ENSG00000066468	106
ENSG00000066557	606
ENSG00000066583	279
ENSG00000066629	786
ENSG00000066651	206
ENSG00000066654	1082
ENSG00000066697	320
ENSG00000066735	181
ENSG00000066739	1238
ENSG00000066777	1558
ENSG00000066813	0
ENSG00000066827	135
ENSG00000066855	409
ENSG00000066923	264
ENSG00000066926	492
ENSG00000066933	1584
ENSG00000067048	2687
ENSG00000067057	901
ENSG00000067064	3005
ENSG00000067066	435
ENSG00000067082	2173
ENSG00000067113	408
ENSG00000067141	5278
ENSG00000067167	2531
ENSG00000067177	225
ENSG00000067182	2011
ENSG00000067191	318
ENSG00000067208	1051
ENSG00000067221	234
ENSG00000067225	10462
ENSG00000067248	1290
ENSG00000067334	959
ENSG00000067365	549
ENSG00000067369	3256
ENSG00000067445	5596
ENSG00000067533	424
ENSG00000067560	10146
ENSG00000067596	1190
ENSG00000067606	38
ENSG00000067646	417
ENSG00000067704	1773
ENSG00000067715	114
ENSG00000067798	1122
ENSG00000067829	732
ENSG00000067836	562
ENSG00000067840	655
ENSG00000067842	27
ENSG00000067900	2030
ENSG00000067955	2506
ENSG00000067992	77
ENSG00000068001	746
ENSG00000068024	460
ENSG00000068028	353
ENSG00000068078	190
ENSG00000068079	29
ENSG00000068097	569
ENSG00000068120	774
ENSG00000068137	726
ENSG00000068305	1897
ENSG00000068308	1584
ENSG00000068323	1375
ENSG00000068354	319
ENSG00000068366	1094
ENSG00000068383	700
ENSG00000068394	291
ENSG00000068400	1093
ENSG00000068438	863
ENSG00000068489	347
ENSG00000068615	124
ENSG00000068650	928
ENSG00000068654	2215
ENSG00000068697	7004
ENSG00000068724	453
ENSG00000068745	1974
ENSG00000068781	1
ENSG00000068784	449
ENSG00000068793	2836
ENSG00000068796	1228
ENSG00000068831	22
ENSG00000068878	1979
ENSG00000068885	455
ENSG00000068903	1051
ENSG00000068912	1749
ENSG00000068971	894
ENSG00000068976	69
ENSG00000068985	0
ENSG00000069011	209
ENSG00000069018	0
ENSG00000069020	707
ENSG00000069122	422
ENSG00000069188	1095
ENSG00000069206	0
ENSG00000069248	1117
ENSG00000069275	5649
ENSG00000069329	2811
ENSG00000069345	1328
ENSG00000069399	216
ENSG00000069424	175
ENSG00000069431	28
ENSG00000069482	14
ENSG00000069493	159
ENSG00000069509	170
ENSG00000069535	52
ENSG00000069667	787
ENSG00000069696	16
ENSG00000069702	351
ENSG00000069712	107
ENSG00000069764	3
ENSG00000069812	4
ENSG00000069849	1312
ENSG00000069869	765
ENSG00000069943	95
ENSG00000069956	2023
ENSG00000069966	165
ENSG00000069974	319
ENSG00000069998	569
ENSG00000070010	935
ENSG00000070018	2448
ENSG00000070019	1
ENSG00000070031	1
ENSG00000070047	1436
ENSG00000070061	1616
ENSG00000070081	1298
ENSG00000070087	2606
ENSG00000070159	275
ENSG00000070182	158
ENSG00000070190	29
ENSG00000070193	28
ENSG00000070214	764
ENSG00000070269	475
ENSG00000070366	2174
ENSG00000070367	1913
ENSG00000070371	265
ENSG00000070388	1
ENSG00000070404	296
ENSG00000070413	2227
ENSG00000070423	400
ENSG00000070444	677
ENSG00000070476	466
ENSG00000070495	586
ENSG00000070501	356
ENSG00000070526	3
ENSG00000070540	1053
ENSG00000070601	26
ENSG00000070610	1890
ENSG00000070614	5165
ENSG00000070669	2046
ENSG00000070718	691
ENSG00000070729	0
ENSG00000070731	7
ENSG00000070748	0
ENSG00000070756	11464
ENSG00000070759	89
ENSG00000070761	406
ENSG00000070770	1267
ENSG00000070778	1191
ENSG00000070785	377
ENSG00000070808	10
ENSG00000070814	1359
ENSG00000070831	3537
ENSG00000070882	213
ENSG00000070886	0
ENSG00000070915	0
ENSG00000070950	408
ENSG00000070961	5046
ENSG00000070985	9
ENSG00000071051	1382
ENSG00000071054	7757
ENSG00000071073	183
ENSG00000071082	2372
ENSG00000071127	7395
ENSG00000071189	1070
ENSG00000071203	0
ENSG00000071205	1224
ENSG00000071242	1518
ENSG00000071243	310
ENSG00000071246	1663
ENSG00000071282	1619
ENSG00000071462	986
ENSG00000071537	4322
ENSG00000071539	220
ENSG00000071553	3221
ENSG00000071564	3050
ENSG00000071575	6489
ENSG00000071626	1881
ENSG00000071655	891
ENSG00000071677	0
ENSG00000071794	1014
ENSG00000071859	1829
ENSG00000071889	492
ENSG00000071894	3164
ENSG00000071909	18
ENSG00000071967	3006
ENSG00000071991	1
ENSG00000071994	677
ENSG00000072041	56
ENSG00000072042	1581
ENSG00000072062	2280
ENSG00000072071	2076
ENSG00000072080	0
ENSG00000072110	14447
ENSG00000072121	1040
ENSG00000072133	166
ENSG00000072134	821
ENSG00000072135	135
ENSG00000072163	589
ENSG00000072182	14
ENSG00000072195	1757
ENSG00000072201	25
ENSG00000072210	674
ENSG00000072274	1351
ENSG00000072310	1898
ENSG00000072315	19
ENSG00000072364	5431
ENSG00000072401	542
ENSG00000072415	469
ENSG00000072422	2559
ENSG00000072444	0
ENSG00000072501	2128
ENSG00000072506	624
ENSG00000072518	734
ENSG00000072571	175
ENSG00000072609	1040
ENSG00000072657	57
ENSG00000072682	3058
ENSG00000072694	0
ENSG00000072736	457
ENSG00000072756	486
ENSG00000072778	6347
ENSG00000072786	2008
ENSG00000072803	1550
ENSG00000072818	84
ENSG00000072832	2050
ENSG00000072840	1796
ENSG00000072849	1088
ENSG00000072858	10
ENSG00000072864	381
ENSG00000072952	447
ENSG00000072954	56
ENSG00000072958	1217
ENSG00000073008	915
ENSG00000073009	192
ENSG00000073050	452
ENSG00000073060	965
ENSG00000073067	13
ENSG00000073111	651
ENSG00000073146	26
ENSG00000073150	35
ENSG00000073169	364
ENSG00000073282	3
ENSG00000073331	292
ENSG00000073350	11
