geneID	C4_con1
ENSG00000010379	12
ENSG00000010404	1270
ENSG00000010438	3
ENSG00000010539	227
ENSG00000010610	30
ENSG00000010626	61
ENSG00000010671	0
ENSG00000010704	119
ENSG00000010803	819
ENSG00000010810	1368
ENSG00000010818	739
ENSG00000010932	15
ENSG00000011007	1293
ENSG00000011009	945
ENSG00000011021	1287
ENSG00000011028	14525
ENSG00000011052	0
ENSG00000011083	1
ENSG00000011105	4357
ENSG00000011114	1290
ENSG00000011132	234
ENSG00000011143	195
ENSG00000011198	149
ENSG00000011201	3513
ENSG00000011243	1700
ENSG00000011258	790
ENSG00000011260	383
ENSG00000011275	1525
ENSG00000011295	666
ENSG00000011304	4398
ENSG00000011332	62
ENSG00000011347	41
ENSG00000011376	614
ENSG00000011405	2104
ENSG00000011422	383
ENSG00000011426	791
ENSG00000011451	1778
ENSG00000011454	1956
ENSG00000011465	11653
ENSG00000011478	183
ENSG00000011485	1080
ENSG00000011523	436
ENSG00000011566	1438
ENSG00000011590	3
ENSG00000011600	0
ENSG00000011638	571
ENSG00000011677	13
ENSG00000012048	197
ENSG00000012061	709
ENSG00000012124	0
ENSG00000012171	535
ENSG00000012174	715
ENSG00000012211	52
ENSG00000012223	0
ENSG00000012232	1452
ENSG00000012504	1
ENSG00000012660	3171
ENSG00000012779	0
ENSG00000012817	1577
ENSG00000012822	2447
ENSG00000012963	527
ENSG00000012983	2285
ENSG00000013016	639
ENSG00000013275	1159
ENSG00000013288	1636
ENSG00000013293	92
ENSG00000013297	201
ENSG00000013306	1228
ENSG00000013364	833
ENSG00000013374	941
ENSG00000013375	2221
ENSG00000013392	394
ENSG00000013441	1938
ENSG00000013503	295
ENSG00000013523	519
ENSG00000013561	564
ENSG00000013563	121
ENSG00000013573	568
ENSG00000013583	617
ENSG00000013588	255
ENSG00000013619	424
ENSG00000013725	3
ENSG00000013810	565
ENSG00000014123	780
ENSG00000014138	302
ENSG00000014164	337
ENSG00000014216	1744
ENSG00000014257	8
ENSG00000014641	1643
ENSG00000014824	1384
ENSG00000014914	849
ENSG00000014919	560
ENSG00000015133	360
ENSG00000015153	365
ENSG00000015171	1938
ENSG00000015285	19
ENSG00000015413	0
ENSG00000015475	265
ENSG00000015479	7094
ENSG00000015520	0
ENSG00000015532	966
ENSG00000015568	75
ENSG00000015592	9
ENSG00000015676	1904
ENSG00000016082	3
ENSG00000016391	47
ENSG00000016402	5
ENSG00000016490	0
ENSG00000016602	0
ENSG00000016864	1811
ENSG00000017260	2622
ENSG00000017373	172
ENSG00000017427	1005
ENSG00000017483	4
ENSG00000017621	31
ENSG00000017797	1220
ENSG00000018189	1559
ENSG00000018236	1452
ENSG00000018280	0
ENSG00000018408	2275
ENSG00000018510	926
ENSG00000018610	257
ENSG00000018625	86
ENSG00000018699	565
ENSG00000018869	87
ENSG00000019102	0
ENSG00000019144	2397
ENSG00000019169	0
ENSG00000019186	0
ENSG00000019485	208
ENSG00000019505	188
ENSG00000019549	2395
ENSG00000019582	8
ENSG00000019991	1046
ENSG00000019995	1180
ENSG00000020129	1108
ENSG00000020181	4124
ENSG00000020256	553
ENSG00000020426	255
ENSG00000020577	2337
ENSG00000020633	0
ENSG00000020922	299
ENSG00000021300	13
ENSG00000021355	42
ENSG00000021461	2
ENSG00000021488	6
ENSG00000021574	672
ENSG00000021645	490
ENSG00000021762	772
ENSG00000021776	1003
ENSG00000021826	320
ENSG00000021852	0
ENSG00000022267	8354
ENSG00000022277	716
ENSG00000022355	0
ENSG00000022556	223
ENSG00000022567	196
ENSG00000022840	2545
ENSG00000022976	370
ENSG00000023041	576
ENSG00000023171	189
ENSG00000023191	1703
ENSG00000023228	1805
ENSG00000023287	1302
ENSG00000023318	1461
ENSG00000023330	665
ENSG00000023445	17
ENSG00000023516	1502
ENSG00000023572	76
ENSG00000023608	125
ENSG00000023697	361
ENSG00000023734	3093
ENSG00000023839	16
ENSG00000023892	152
ENSG00000023902	1005
ENSG00000023909	240
ENSG00000024048	1246
ENSG00000024422	4650
ENSG00000024526	221
ENSG00000024862	102
ENSG00000025039	59
ENSG00000025156	459
ENSG00000025293	1126
ENSG00000025423	60
ENSG00000025434	137
ENSG00000025708	16
ENSG00000025770	644
ENSG00000025772	391
ENSG00000025796	2352
ENSG00000025800	1758
ENSG00000026025	17209
ENSG00000026036	89
ENSG00000026103	663
ENSG00000026297	49
ENSG00000026508	3472
ENSG00000026559	65
ENSG00000026652	814
ENSG00000026751	0
ENSG00000026950	521
ENSG00000027001	137
ENSG00000027075	46
ENSG00000027644	37
ENSG00000027697	893
ENSG00000027847	555
ENSG00000027869	2
ENSG00000028116	162
ENSG00000028137	88
ENSG00000028203	1211
ENSG00000028277	296
ENSG00000028310	860
ENSG00000028528	2245
ENSG00000028839	320
ENSG00000029153	101
ENSG00000029363	3613
ENSG00000029364	1630
ENSG00000029534	454
ENSG00000029559	0
ENSG00000029639	71
ENSG00000029725	1611
ENSG00000029993	491
ENSG00000030066	1345
ENSG00000030110	389
ENSG00000030304	11
ENSG00000030419	133
ENSG00000030582	4275
ENSG00000031003	829
ENSG00000031081	1486
ENSG00000031544	3
ENSG00000031691	72
ENSG00000031698	3206
ENSG00000031823	1197
ENSG00000032219	567
ENSG00000032389	264
ENSG00000032444	605
ENSG00000032742	319
ENSG00000033011	300
ENSG00000033030	694
ENSG00000033050	1287
ENSG00000033100	2542
ENSG00000033122	373
ENSG00000033170	524
ENSG00000033178	1524
ENSG00000033327	821
ENSG00000033627	1257
ENSG00000033800	665
ENSG00000033867	1268
ENSG00000034053	594
ENSG00000034063	338
ENSG00000034152	317
ENSG00000034239	15
ENSG00000034510	13507
ENSG00000034533	120
ENSG00000034677	934
ENSG00000034693	216
ENSG00000034713	1010
ENSG00000034971	0
ENSG00000035115	708
ENSG00000035141	490
ENSG00000035403	18995
ENSG00000035499	56
ENSG00000035664	94
ENSG00000035681	581
ENSG00000035687	845
ENSG00000035720	1
ENSG00000035862	9293
ENSG00000035928	1260
ENSG00000036054	1173
ENSG00000036257	1707
ENSG00000036448	30
ENSG00000036473	0
ENSG00000036530	89
ENSG00000036549	822
ENSG00000036565	0
ENSG00000036672	27
ENSG00000036828	0
ENSG00000037042	498
ENSG00000037241	110
ENSG00000037280	39
ENSG00000037474	1404
ENSG00000037637	717
ENSG00000037749	1255
ENSG00000037757	188
ENSG00000037897	197
ENSG00000037965	104
ENSG00000038002	81
ENSG00000038210	352
ENSG00000038219	2272
ENSG00000038274	666
ENSG00000038295	678
ENSG00000038358	1225
ENSG00000038382	8746
ENSG00000038427	32286
ENSG00000038532	849
ENSG00000038945	6
ENSG00000039068	1
ENSG00000039123	1250
ENSG00000039139	6
ENSG00000039319	1990
ENSG00000039523	1087
ENSG00000039537	0
ENSG00000039560	8574
ENSG00000039600	0
ENSG00000039650	495
ENSG00000039987	0
ENSG00000040199	666
ENSG00000040275	568
ENSG00000040341	496
ENSG00000040487	298
ENSG00000040531	372
ENSG00000040608	149
ENSG00000040633	1134
ENSG00000040731	242
ENSG00000040933	1180
ENSG00000041353	86
ENSG00000041357	1461
ENSG00000041515	23
ENSG00000041802	644
ENSG00000041880	119
ENSG00000041982	43364
ENSG00000041988	231
ENSG00000042062	309
ENSG00000042088	285
ENSG00000042286	136
ENSG00000042304	0
ENSG00000042317	152
ENSG00000042429	658
ENSG00000042445	656
ENSG00000042493	167
ENSG00000042753	985
ENSG00000042781	3
ENSG00000042813	2
ENSG00000042832	168
ENSG00000042980	4
ENSG00000043039	79
ENSG00000043093	628
ENSG00000043143	134
ENSG00000043355	91
ENSG00000043462	1
ENSG00000043514	325
ENSG00000043591	9
ENSG00000044012	0
ENSG00000044090	2324
ENSG00000044115	9533
ENSG00000044446	362
ENSG00000044459	331
ENSG00000044524	3237
ENSG00000044574	23333
ENSG00000046604	1001
ENSG00000046647	215
ENSG00000046651	497
ENSG00000046653	239
ENSG00000046774	0
ENSG00000046889	557
ENSG00000047056	714
ENSG00000047188	1019
ENSG00000047230	442
ENSG00000047249	680
ENSG00000047315	2653
ENSG00000047346	619
ENSG00000047365	121
ENSG00000047410	3988
ENSG00000047457	7
ENSG00000047578	584
ENSG00000047579	213
ENSG00000047597	20
ENSG00000047617	30
ENSG00000047621	519
ENSG00000047634	379
ENSG00000047644	1461
ENSG00000047648	521
ENSG00000047662	52
ENSG00000047849	9470
ENSG00000047932	1345
ENSG00000047936	11
ENSG00000048028	724
ENSG00000048052	586
ENSG00000048140	674
ENSG00000048162	192
ENSG00000048342	785
ENSG00000048392	971
ENSG00000048405	289
ENSG00000048462	0
ENSG00000048471	430
ENSG00000048540	222
ENSG00000048544	517
ENSG00000048545	7
ENSG00000048649	1921
ENSG00000048707	1488
ENSG00000048740	1421
ENSG00000048828	2062
ENSG00000048991	916
ENSG00000049089	178
ENSG00000049130	2469
ENSG00000049167	226
ENSG00000049192	129
ENSG00000049239	2883
ENSG00000049245	1456
ENSG00000049246	154
ENSG00000049247	0
ENSG00000049249	1
ENSG00000049283	35
ENSG00000049319	0
ENSG00000049323	11910
ENSG00000049449	5311
ENSG00000049540	5783
ENSG00000049541	293
ENSG00000049618	1896
ENSG00000049656	1507
ENSG00000049759	1169
ENSG00000049768	8
ENSG00000049769	126
ENSG00000049860	1198
ENSG00000049883	121
ENSG00000050030	8
ENSG00000050130	667
ENSG00000050165	3948
ENSG00000050327	58
ENSG00000050344	211
ENSG00000050393	412
ENSG00000050405	4571
ENSG00000050426	524
ENSG00000050438	135
ENSG00000050555	111
ENSG00000050628	13
ENSG00000050730	106
ENSG00000050748	709
ENSG00000050767	35
ENSG00000050820	2153
ENSG00000051009	724
ENSG00000051108	1525
ENSG00000051128	246
ENSG00000051180	114
ENSG00000051341	163
ENSG00000051382	185
ENSG00000051523	165
ENSG00000051596	241
ENSG00000051620	447
ENSG00000051825	369
ENSG00000052126	1177
ENSG00000052344	1
ENSG00000052723	1380
ENSG00000052749	625
ENSG00000052795	813
ENSG00000052802	3391
ENSG00000052841	2712
ENSG00000052850	317
ENSG00000053108	81
ENSG00000053254	2520
ENSG00000053328	6
ENSG00000053371	387
ENSG00000053372	513
ENSG00000053438	20
ENSG00000053501	324
ENSG00000053524	11
ENSG00000053702	106
ENSG00000053747	128
ENSG00000053770	571
ENSG00000053900	541
ENSG00000053918	18
ENSG00000054116	860
ENSG00000054118	3352
ENSG00000054148	1396
ENSG00000054179	10
ENSG00000054219	0
ENSG00000054267	1366
ENSG00000054277	88
ENSG00000054282	531
ENSG00000054356	18
ENSG00000054392	436
ENSG00000054523	2953
ENSG00000054598	1217
ENSG00000054611	341
ENSG00000054654	1026
ENSG00000054690	42
ENSG00000054793	1842
ENSG00000054796	0
ENSG00000054803	0
ENSG00000054938	3
ENSG00000054965	2066
ENSG00000054967	116
ENSG00000054983	911
ENSG00000055044	862
ENSG00000055070	1762
ENSG00000055118	84
ENSG00000055130	1365
ENSG00000055147	530
ENSG00000055163	1172
ENSG00000055208	1919
ENSG00000055211	775
ENSG00000055332	1710
ENSG00000055483	922
ENSG00000055609	2310
ENSG00000055732	106
ENSG00000055813	90
ENSG00000055917	2248
ENSG00000055950	446
ENSG00000055955	6
ENSG00000055957	0
ENSG00000056050	290
ENSG00000056097	2753
ENSG00000056277	277
ENSG00000056291	5
ENSG00000056487	109
ENSG00000056558	158
ENSG00000056586	1884
ENSG00000056661	846
ENSG00000056736	58
ENSG00000056972	185
ENSG00000056998	388
ENSG00000057019	3326
ENSG00000057149	0
ENSG00000057252	610
ENSG00000057294	122
ENSG00000057468	22
ENSG00000057593	6
ENSG00000057608	4907
ENSG00000057657	11
ENSG00000057663	492
ENSG00000057704	108
ENSG00000057757	547
ENSG00000057935	890
ENSG00000058056	559
ENSG00000058063	3907
ENSG00000058085	650
ENSG00000058091	2257
ENSG00000058262	9853
ENSG00000058272	2310
ENSG00000058335	0
ENSG00000058404	25
ENSG00000058453	864
ENSG00000058600	535
ENSG00000058668	3041
ENSG00000058673	4095
ENSG00000058729	530
ENSG00000058799	434
ENSG00000058804	402
ENSG00000058866	0
ENSG00000059122	1000
ENSG00000059145	319
ENSG00000059377	27
ENSG00000059378	58
ENSG00000059573	3205
ENSG00000059588	857
ENSG00000059691	202
ENSG00000059728	436
ENSG00000059758	718
ENSG00000059769	301
ENSG00000059804	1083
ENSG00000059915	102
ENSG00000060069	478
ENSG00000060138	2563
ENSG00000060140	3
ENSG00000060237	15930
ENSG00000060339	2099
ENSG00000060491	828
ENSG00000060558	0
ENSG00000060566	0
ENSG00000060642	123
ENSG00000060656	501
ENSG00000060688	547
ENSG00000060709	210
ENSG00000060718	22630
ENSG00000060749	1536
ENSG00000060762	254
ENSG00000060971	395
ENSG00000060982	5090
ENSG00000061273	3789
ENSG00000061337	467
ENSG00000061455	458
ENSG00000061492	0
ENSG00000061656	30
ENSG00000061676	3681
ENSG00000061794	675
ENSG00000061918	297
ENSG00000061936	1191
ENSG00000061938	1039
ENSG00000061987	2099
ENSG00000062038	198
ENSG00000062096	1
ENSG00000062194	2008
ENSG00000062282	43
ENSG00000062370	122
ENSG00000062485	2129
ENSG00000062524	11
ENSG00000062582	5
ENSG00000062598	1978
ENSG00000062650	1045
ENSG00000062716	3722
ENSG00000062725	1839
ENSG00000062822	359
ENSG00000063015	16
ENSG00000063046	4273
ENSG00000063127	420
ENSG00000063169	353
ENSG00000063176	287
ENSG00000063177	5459
ENSG00000063180	430
ENSG00000063241	277
ENSG00000063244	2441
ENSG00000063245	1765
ENSG00000063322	628
ENSG00000063438	79
ENSG00000063515	0
ENSG00000063587	805
ENSG00000063601	619
ENSG00000063660	971
ENSG00000063761	184
ENSG00000063854	327
ENSG00000063978	1287
ENSG00000064012	274
ENSG00000064042	5249
ENSG00000064102	573
ENSG00000064115	1073
ENSG00000064195	0
ENSG00000064199	22
ENSG00000064201	23
ENSG00000064205	0
ENSG00000064218	0
ENSG00000064225	158
ENSG00000064270	6
ENSG00000064300	80
ENSG00000064309	1866
ENSG00000064313	789
ENSG00000064393	1771
ENSG00000064419	1145
ENSG00000064489	0
ENSG00000064490	482
ENSG00000064545	338
ENSG00000064547	308
ENSG00000064601	2304
ENSG00000064607	2312
ENSG00000064651	751
ENSG00000064652	321
ENSG00000064655	279
ENSG00000064666	5508
ENSG00000064687	280
ENSG00000064692	1590
ENSG00000064703	535
ENSG00000064726	1647
ENSG00000064763	1456
ENSG00000064787	0
ENSG00000064835	0
ENSG00000064886	0
ENSG00000064932	754
ENSG00000064933	507
ENSG00000064961	691
ENSG00000064989	376
ENSG00000064995	491
ENSG00000064999	976
ENSG00000065000	4071
ENSG00000065029	548
ENSG00000065054	631
ENSG00000065057	28
ENSG00000065060	736
ENSG00000065135	2157
ENSG00000065150	3770
ENSG00000065154	1753
ENSG00000065183	772
ENSG00000065243	1474
ENSG00000065268	556
ENSG00000065308	3213
ENSG00000065320	301
ENSG00000065325	1
ENSG00000065328	209
ENSG00000065357	1240
ENSG00000065361	6
ENSG00000065371	0
ENSG00000065413	756
ENSG00000065427	1729
ENSG00000065457	563
ENSG00000065485	1295
ENSG00000065491	405
ENSG00000065518	492
ENSG00000065526	1517
ENSG00000065534	993
ENSG00000065548	1080
ENSG00000065559	863
ENSG00000065600	305
ENSG00000065609	35
ENSG00000065613	1235
ENSG00000065615	189
ENSG00000065618	1
ENSG00000065621	17
ENSG00000065665	341
ENSG00000065675	71
ENSG00000065717	578
ENSG00000065802	1179
ENSG00000065809	826
ENSG00000065833	469
ENSG00000065882	1189
ENSG00000065883	1408
ENSG00000065911	1548
ENSG00000065923	89
ENSG00000065970	711
ENSG00000065978	4511
ENSG00000065989	106
ENSG00000066027	268
ENSG00000066032	16
ENSG00000066044	1749
ENSG00000066056	25
ENSG00000066084	1560
ENSG00000066117	1297
ENSG00000066135	1352
ENSG00000066136	697
ENSG00000066185	3
ENSG00000066230	27
ENSG00000066248	8
ENSG00000066279	647
ENSG00000066294	0
ENSG00000066322	945
ENSG00000066336	0
ENSG00000066379	99
ENSG00000066382	312
ENSG00000066405	58
ENSG00000066422	793
ENSG00000066427	386
ENSG00000066455	1137
ENSG00000066468	84
ENSG00000066557	598
ENSG00000066583	204
ENSG00000066629	699
ENSG00000066651	217
ENSG00000066654	1039
ENSG00000066697	247
ENSG00000066735	101
ENSG00000066739	1138
ENSG00000066777	1345
ENSG00000066813	0
ENSG00000066827	133
ENSG00000066855	328
ENSG00000066923	278
ENSG00000066926	440
ENSG00000066933	1419
ENSG00000067048	2495
ENSG00000067057	822
ENSG00000067064	2916
ENSG00000067066	410
ENSG00000067082	2014
ENSG00000067113	367
ENSG00000067141	4994
ENSG00000067167	2208
ENSG00000067177	214
ENSG00000067182	1847
ENSG00000067191	329
ENSG00000067208	883
ENSG00000067221	233
ENSG00000067225	9500
ENSG00000067248	1143
ENSG00000067334	748
ENSG00000067365	502
ENSG00000067369	3126
ENSG00000067445	5297
ENSG00000067533	393
ENSG00000067560	9428
ENSG00000067596	1099
ENSG00000067606	24
ENSG00000067646	377
ENSG00000067704	1505
ENSG00000067715	65
ENSG00000067798	971
ENSG00000067829	715
ENSG00000067836	430
ENSG00000067840	651
ENSG00000067842	9
ENSG00000067900	1877
ENSG00000067955	2153
ENSG00000067992	64
ENSG00000068001	704
ENSG00000068024	489
ENSG00000068028	390
ENSG00000068078	145
ENSG00000068079	39
ENSG00000068097	513
ENSG00000068120	741
ENSG00000068137	657
ENSG00000068305	1825
ENSG00000068308	1378
ENSG00000068323	1332
ENSG00000068354	295
ENSG00000068366	894
ENSG00000068383	585
ENSG00000068394	256
ENSG00000068400	909
ENSG00000068438	696
ENSG00000068489	291
ENSG00000068615	95
ENSG00000068650	898
ENSG00000068654	2081
ENSG00000068697	6789
ENSG00000068724	424
ENSG00000068745	1785
ENSG00000068781	1
ENSG00000068784	314
ENSG00000068793	2644
ENSG00000068796	1125
ENSG00000068831	31
ENSG00000068878	1761
ENSG00000068885	341
ENSG00000068903	1069
ENSG00000068912	1616
ENSG00000068971	768
ENSG00000068976	65
ENSG00000068985	0
ENSG00000069011	170
ENSG00000069018	4
ENSG00000069020	609
ENSG00000069122	400
ENSG00000069188	876
ENSG00000069206	0
ENSG00000069248	915
ENSG00000069275	5068
ENSG00000069329	2430
ENSG00000069345	1148
ENSG00000069399	200
ENSG00000069424	136
ENSG00000069431	13
ENSG00000069482	9
ENSG00000069493	169
ENSG00000069509	130
ENSG00000069535	39
ENSG00000069667	886
ENSG00000069696	16
ENSG00000069702	372
ENSG00000069712	61
ENSG00000069764	1
ENSG00000069812	3
ENSG00000069849	1201
ENSG00000069869	659
ENSG00000069943	119
ENSG00000069956	1878
ENSG00000069966	163
ENSG00000069974	392
ENSG00000069998	449
ENSG00000070010	732
ENSG00000070018	2164
ENSG00000070019	0
ENSG00000070031	4
ENSG00000070047	1308
ENSG00000070061	1570
ENSG00000070081	1238
ENSG00000070087	2196
ENSG00000070159	230
ENSG00000070182	112
ENSG00000070190	27
ENSG00000070193	23
ENSG00000070214	638
ENSG00000070269	454
ENSG00000070366	2045
ENSG00000070367	1566
ENSG00000070371	257
ENSG00000070388	3
ENSG00000070404	314
ENSG00000070413	2060
ENSG00000070423	368
ENSG00000070444	483
ENSG00000070476	400
ENSG00000070495	477
ENSG00000070501	287
ENSG00000070526	3
ENSG00000070540	863
ENSG00000070601	39
ENSG00000070610	1726
ENSG00000070614	4831
ENSG00000070669	1588
ENSG00000070718	553
ENSG00000070729	0
ENSG00000070731	6
ENSG00000070748	0
ENSG00000070756	10120
ENSG00000070759	55
ENSG00000070761	411
ENSG00000070770	1221
ENSG00000070778	1075
ENSG00000070785	297
ENSG00000070808	20
ENSG00000070814	1232
ENSG00000070831	3168
ENSG00000070882	263
ENSG00000070886	0
ENSG00000070915	0
ENSG00000070950	336
ENSG00000070961	4995
ENSG00000070985	0
ENSG00000071051	1255
ENSG00000071054	7181
ENSG00000071073	149
ENSG00000071082	2589
ENSG00000071127	6749
ENSG00000071189	1010
ENSG00000071203	0
ENSG00000071205	1078
ENSG00000071242	1474
ENSG00000071243	249
ENSG00000071246	1453
ENSG00000071282	1381
ENSG00000071462	801
ENSG00000071537	4305
ENSG00000071539	193
ENSG00000071553	2908
ENSG00000071564	2735
ENSG00000071575	5865
ENSG00000071626	1722
ENSG00000071655	728
ENSG00000071677	0
ENSG00000071794	875
ENSG00000071859	1707
ENSG00000071889	431
ENSG00000071894	2907
ENSG00000071909	8
ENSG00000071967	2721
ENSG00000071991	1
ENSG00000071994	599
ENSG00000072041	32
ENSG00000072042	1424
ENSG00000072062	1963
ENSG00000072071	1970
ENSG00000072080	0
ENSG00000072110	12152
ENSG00000072121	852
ENSG00000072133	187
ENSG00000072134	851
ENSG00000072135	115
ENSG00000072163	455
ENSG00000072182	6
ENSG00000072195	1433
ENSG00000072201	27
ENSG00000072210	576
ENSG00000072274	1245
ENSG00000072310	1779
ENSG00000072315	4
ENSG00000072364	4893
ENSG00000072401	504
ENSG00000072415	461
ENSG00000072422	2388
ENSG00000072444	0
ENSG00000072501	2146
ENSG00000072506	631
ENSG00000072518	681
ENSG00000072571	158
ENSG00000072609	833
ENSG00000072657	48
ENSG00000072682	3000
ENSG00000072694	0
ENSG00000072736	409
ENSG00000072756	508
ENSG00000072778	5421
ENSG00000072786	1927
ENSG00000072803	1335
ENSG00000072818	66
ENSG00000072832	1913
ENSG00000072840	1615
ENSG00000072849	833
ENSG00000072858	7
ENSG00000072864	380
ENSG00000072952	344
ENSG00000072954	41
ENSG00000072958	1240
ENSG00000073008	735
ENSG00000073009	144
ENSG00000073050	435
ENSG00000073060	912
ENSG00000073067	9
ENSG00000073111	611
ENSG00000073146	28
ENSG00000073150	26
ENSG00000073169	377
ENSG00000073282	2
ENSG00000073331	255
ENSG00000073350	45
ENSG00000073417	825
ENSG00000073464	331
ENSG00000073536	379
